legacy_id,branch_legacy_id,customer_legacy_id,payment_method,price_type,subtotal,discount_amount,total,delivery_address,notes,created_by,created_at,deleted_at,delete_note,coupon_code,wallet_used,credit_used,cash_received,payment_type_audit,split_payment_method,split_payment_amount
2565,branch:default,12,CREDITO,MENUDEO,480,0,480,SAN JOSE DE PILAS,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-07 | Dias restantes origen: 30 | Status origen: 1,,2026-07-08 21:38:43,,,,0,480,0,[],,0
2566,branch:default,91,EFECTIVO,MENUDEO,3450,0,3450,FRENTE PLANTA DE LA LUZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3450 | Fecha limite origen: 2026-08-08 | Dias restantes origen: 30 | Status origen: 1,,2026-07-09 14:13:04,,,,0,0,3450,[],,0
2567,branch:default,109,EFECTIVO,MENUDEO,1295.5,0,1295.5,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1295.5 | Fecha limite origen: 2026-07-09 | Dias restantes origen: 0 | Status origen: 1,,2026-07-09 14:51:54,,,,0,0,1295.5,[],,0
2568,branch:default,85,EFECTIVO,MENUDEO,57,0,57,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 57 | Fecha limite origen: 2026-08-08 | Dias restantes origen: 30 | Status origen: 1,,2026-07-09 17:25:20,,,,0,0,57,[],,0
2569,branch:default,5,EFECTIVO,MENUDEO,3550,0,3550,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3550 | Fecha limite origen: 2026-07-24 | Dias restantes origen: 15 | Status origen: 1,,2026-07-09 17:43:14,,,,0,0,3550,[],,0
2570,branch:default,56,EFECTIVO,MENUDEO,2375,0,2375,ESCUELA DE LAS POMEZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2375 | Fecha limite origen: 2026-08-08 | Dias restantes origen: 30 | Status origen: 1,,2026-07-09 20:37:28,,,,0,0,2375,[],,0
2571,branch:default,53,CREDITO,MENUDEO,5300,0,5300,AGAVINA C26,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-08 | Dias restantes origen: 30 | Status origen: 1,,2026-07-09 21:13:44,,,,0,5300,0,[],,0
2572,branch:default,87,EFECTIVO,MENUDEO,4650,0,4650,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4650 | Fecha limite origen: 2026-08-08 | Dias restantes origen: 30 | Status origen: 1,,2026-07-09 21:17:27,,,,0,0,4650,[],,0
2573,branch:default,84,EFECTIVO,MENUDEO,5175,0,5175,LAS CRUCES,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 5175 | Fecha limite origen: 2026-07-09 | Dias restantes origen: 0 | Status origen: 1,,2026-07-09 22:34:17,,,,0,0,5175,[],,0
2574,branch:default,93,EFECTIVO,MENUDEO,2400,0,2400,FRENTE BLOQUERA BARAJAS,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2400 | Fecha limite origen: 2026-08-09 | Dias restantes origen: 30 | Status origen: 1,,2026-07-10 13:17:06,,,,0,0,2400,[],,0
2575,branch:default,91,EFECTIVO,MENUDEO,900,0,900,FRENTE PLANTA DE LA LUZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 900 | Fecha limite origen: 2026-08-09 | Dias restantes origen: 30 | Status origen: 1,,2026-07-10 13:21:36,,,,0,0,900,[],,0
2576,branch:default,116,EFECTIVO,MENUDEO,530,0,530,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 530 | Fecha limite origen: 2026-07-25 | Dias restantes origen: 15 | Status origen: 1,,2026-07-10 14:01:01,,,,0,0,530,[],,0
2577,branch:default,2,EFECTIVO,MENUDEO,14,0,14,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 14 | Dias restantes origen: 0 | Status origen: 1,,2026-07-10 14:28:33,,,,0,0,14,[],,0
2578,branch:default,102,CREDITO,MENUDEO,290250,0,290250,ALEVA RESIDENCIAL,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-09 | Dias restantes origen: 30 | Status origen: 1,,2026-07-10 15:04:47,,,,0,290250,0,[],,0
2579,branch:default,2,EFECTIVO,MENUDEO,600,0,600,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 600 | Fecha limite origen: 2026-07-10 | Dias restantes origen: 0 | Status origen: 1,,2026-07-10 15:09:33,,,,0,0,600,[],,0
2580,branch:default,5,EFECTIVO,MENUDEO,3550,0,3550,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3550 | Fecha limite origen: 2026-07-25 | Dias restantes origen: 15 | Status origen: 1,,2026-07-10 18:35:06,,,,0,0,3550,[],,0
2581,branch:default,85,EFECTIVO,MENUDEO,45,0,45,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 45 | Dias restantes origen: 0 | Status origen: 1,,2026-07-10 20:11:59,,,,0,0,45,[],,0
2582,branch:default,97,EFECTIVO,MENUDEO,8912,0,8912,SAN AGUSTIN,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 8912 | Fecha limite origen: 2026-08-09 | Dias restantes origen: 30 | Status origen: 1,,2026-07-10 22:36:35,,,,0,0,8912,[],,0
2583,branch:default,2,EFECTIVO,MENUDEO,480,0,480,JESUS MARIA,Usuario origen: GRISELDA2026 | Liquidado origen: 1 | Credito abonado origen: 480 | Dias restantes origen: 0 | Status origen: 0,,2026-07-11 14:01:13,,,,0,0,480,[],,0
2584,branch:default,2,EFECTIVO,MENUDEO,480,0,480,JESUS MARIA,Usuario origen: GRISELDA2026 | Liquidado origen: 1 | Credito abonado origen: 480 | Dias restantes origen: 0 | Status origen: 1,,2026-07-11 14:05:40,,,,0,0,480,[],,0
2585,branch:default,114,EFECTIVO,MENUDEO,6983,0,6983,ARANDAS,Usuario origen: GRISELDA2026 | Liquidado origen: 1 | Credito abonado origen: 6983 | Fecha limite origen: 2026-08-10 | Dias restantes origen: 30 | Status origen: 1,,2026-07-11 18:20:41,,,,0,0,6983,[],,0
2586,branch:default,5,EFECTIVO,MENUDEO,8700,0,8700,CEN COMER,Usuario origen: GRISELDA2026 | Liquidado origen: 1 | Credito abonado origen: 8700 | Fecha limite origen: 2026-07-26 | Dias restantes origen: 15 | Status origen: 1,,2026-07-11 18:21:38,,,,0,0,8700,[],,0
2587,branch:default,53,CREDITO,MENUDEO,7267,0,7267,PLAZA ALTEÑA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-12 | Dias restantes origen: 30 | Status origen: 1,,2026-07-13 13:42:20,,,,0,7267,0,[],,0
2588,branch:default,34,CREDITO,MENUDEO,9250,0,9250,SANTA BARBARA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-12 | Dias restantes origen: 30 | Status origen: 1,,2026-07-13 21:02:06,,,,0,9250,0,[],,0
2589,branch:default,102,CREDITO,MENUDEO,7585,0,7585,ALEVA RESIDENCIAL,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-12 | Dias restantes origen: 30 | Status origen: 1,,2026-07-13 21:10:51,,,,0,7585,0,[],,0
2590,branch:default,56,EFECTIVO,MENUDEO,2825,0,2825,ESCUELA DE LAS POMEZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2825 | Fecha limite origen: 2026-08-13 | Dias restantes origen: 30 | Status origen: 1,,2026-07-14 13:19:28,,,,0,0,2825,[],,0
2591,branch:default,52,EFECTIVO,MENUDEO,525,0,525,CASAS GEMEX,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 525 | Fecha limite origen: 2026-08-13 | Dias restantes origen: 30 | Status origen: 1,,2026-07-14 17:11:54,,,,0,0,525,[],,0
2592,branch:default,5,EFECTIVO,MENUDEO,3550,0,3550,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3550 | Fecha limite origen: 2026-07-29 | Dias restantes origen: 15 | Status origen: 1,,2026-07-14 18:14:34,,,,0,0,3550,[],,0
2593,branch:default,109,EFECTIVO,MENUDEO,1901,0,1901,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1901 | Fecha limite origen: 2026-07-14 | Dias restantes origen: 0 | Status origen: 1,,2026-07-14 18:18:33,,,,0,0,1901,[],,0
2594,branch:default,87,EFECTIVO,MENUDEO,1232,0,1232,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1232 | Fecha limite origen: 2026-08-13 | Dias restantes origen: 30 | Status origen: 1,,2026-07-14 20:36:42,,,,0,0,1232,[],,0
2595,branch:default,95,EFECTIVO,MENUDEO,1068,0,1068,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1068 | Fecha limite origen: 2026-07-29 | Dias restantes origen: 15 | Status origen: 1,,2026-07-14 22:05:47,,,,0,0,1068,[],,0
2596,branch:default,5,EFECTIVO,MENUDEO,6150,0,6150,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 6150 | Fecha limite origen: 2026-07-29 | Dias restantes origen: 15 | Status origen: 1,,2026-07-14 22:16:03,,,,0,0,6150,[],,0
2597,branch:default,85,EFECTIVO,MENUDEO,1612,0,1612,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1612 | Fecha limite origen: 2026-08-13 | Dias restantes origen: 30 | Status origen: 1,,2026-07-14 23:15:24,,,,0,0,1612,[],,0
2598,branch:default,5,EFECTIVO,MENUDEO,4500,0,4500,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4500 | Fecha limite origen: 2026-07-30 | Dias restantes origen: 15 | Status origen: 1,,2026-07-15 13:40:55,,,,0,0,4500,[],,0
2599,branch:default,91,EFECTIVO,MENUDEO,1500,0,1500,FRENTE PLANTA DE LA LUZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1500 | Fecha limite origen: 2026-08-14 | Dias restantes origen: 30 | Status origen: 1,,2026-07-15 15:01:36,,,,0,0,1500,[],,0
2600,branch:default,2,EFECTIVO,MENUDEO,720,0,720,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 720 | Dias restantes origen: 0 | Status origen: 1,,2026-07-15 15:19:22,,,,0,0,720,[],,0
2601,branch:default,34,CREDITO,MENUDEO,10650,0,10650,SANTA BARBARA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-14 | Dias restantes origen: 30 | Status origen: 1,,2026-07-15 15:58:36,,,,0,10650,0,[],,0
2602,branch:default,102,CREDITO,MENUDEO,1360,0,1360,ALEVA RESIDENCIAL,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-14 | Dias restantes origen: 30 | Status origen: 1,,2026-07-15 17:49:25,,,,0,1360,0,[],,0
2603,branch:default,7,CREDITO,MENUDEO,900,0,900,LAS CANOAS,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-14 | Dias restantes origen: 30 | Status origen: 1,,2026-07-15 19:44:55,,,,0,900,0,[],,0
2604,branch:default,103,EFECTIVO,MENUDEO,4600,0,4600,ARANDAS,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4600 | Fecha limite origen: 2026-08-14 | Dias restantes origen: 30 | Status origen: 1,,2026-07-15 19:46:48,,,,0,0,4600,[],,0
2605,branch:default,53,CREDITO,MENUDEO,5511,0,5511,PLAZA ALTEÑA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-14 | Dias restantes origen: 30 | Status origen: 1,,2026-07-15 19:48:12,,,,0,5511,0,[],,0
2606,branch:default,34,CREDITO,MENUDEO,5850,0,5850,SANTA BARBARA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-14 | Dias restantes origen: 30 | Status origen: 1,,2026-07-15 20:01:17,,,,0,5850,0,[],,0
2607,branch:default,87,EFECTIVO,MENUDEO,403,0,403,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 403 | Fecha limite origen: 2026-08-14 | Dias restantes origen: 30 | Status origen: 1,,2026-07-15 22:11:04,,,,0,0,403,[],,0
2608,branch:default,52,EFECTIVO,MENUDEO,960,0,960,CASAS GEMEX,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 960 | Fecha limite origen: 2026-08-14 | Dias restantes origen: 30 | Status origen: 1,,2026-07-15 22:12:14,,,,0,0,960,[],,0
2609,branch:default,2,EFECTIVO,MENUDEO,89,0,89,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 89 | Dias restantes origen: 0 | Status origen: 1,,2026-07-16 13:30:36,,,,0,0,89,[],,0
2610,branch:default,74,CREDITO,MENUDEO,15500,0,15500,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-15 | Dias restantes origen: 30 | Status origen: 1,,2026-07-16 15:01:05,,,,0,15500,0,[],,0
2611,branch:default,109,EFECTIVO,MENUDEO,5320,0,5320,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 5320 | Fecha limite origen: 2026-07-16 | Dias restantes origen: 0 | Status origen: 1,,2026-07-16 15:21:08,,,,0,0,5320,[],,0
2612,branch:default,2,EFECTIVO,MENUDEO,1380,0,1380,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1380 | Dias restantes origen: 0 | Status origen: 1,,2026-07-16 17:33:10,,,,0,0,1380,[],,0
2613,branch:default,5,EFECTIVO,MENUDEO,8050,0,8050,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 8050 | Fecha limite origen: 2026-07-31 | Dias restantes origen: 15 | Status origen: 1,,2026-07-16 21:22:57,,,,0,0,8050,[],,0
2614,branch:default,74,CREDITO,MENUDEO,17400,0,17400,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-15 | Dias restantes origen: 30 | Status origen: 1,,2026-07-16 21:40:49,,,,0,17400,0,[],,0
2615,branch:default,2,EFECTIVO,MENUDEO,52,0,52,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 52 | Dias restantes origen: 0 | Status origen: 1,,2026-07-16 22:46:36,,,,0,0,52,[],,0
2616,branch:default,2,EFECTIVO,MENUDEO,112,0,112,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 112 | Dias restantes origen: 0 | Status origen: 1,,2026-07-16 23:19:15,,,,0,0,112,[],,0
2617,branch:default,19,EFECTIVO,MENUDEO,10200,0,10200,LA LEONERA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 10200 | Fecha limite origen: 2026-08-01 | Dias restantes origen: 15 | Status origen: 1,,2026-07-17 13:40:47,,,,0,0,10200,[],,0
2618,branch:default,14,CREDITO,MENUDEO,2120,0,2120,LA CIERRITA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-01 | Dias restantes origen: 15 | Status origen: 1,,2026-07-17 14:14:20,,,,0,2120,0,[],,0
2619,branch:default,79,EFECTIVO,MENUDEO,6240,0,6240,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 6240 | Fecha limite origen: 2026-08-16 | Dias restantes origen: 30 | Status origen: 1,,2026-07-17 15:16:34,,,,0,0,6240,[],,0
2620,branch:default,74,CREDITO,MENUDEO,9100,0,9100,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-16 | Dias restantes origen: 30 | Status origen: 1,,2026-07-17 18:12:35,,,,0,9100,0,[],,0
2621,branch:default,60,CREDITO,MENUDEO,21,0,21,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-16 | Dias restantes origen: 30 | Status origen: 1,,2026-07-17 20:21:16,,,,0,21,0,[],,0
2622,branch:default,5,EFECTIVO,MENUDEO,3550,0,3550,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3550 | Fecha limite origen: 2026-08-01 | Dias restantes origen: 15 | Status origen: 1,,2026-07-17 20:59:06,,,,0,0,3550,[],,0
2623,branch:default,114,EFECTIVO,MENUDEO,8259,0,8259,ARANDAS,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 8259 | Fecha limite origen: 2026-08-16 | Dias restantes origen: 30 | Status origen: 1,,2026-07-17 21:06:48,,,,0,0,8259,[],,0
2624,branch:default,2,EFECTIVO,MENUDEO,32,0,32,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 32 | Fecha limite origen: 2026-07-17 | Dias restantes origen: 0 | Status origen: 1,,2026-07-17 21:14:13,,,,0,0,32,[],,0
2625,branch:default,2,EFECTIVO,MENUDEO,5066,0,5066,RANCHO LOS PATOS,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 5066 | Dias restantes origen: 0 | Status origen: 1,,2026-07-17 22:51:41,,,,0,0,5066,[],,0
2626,branch:default,84,EFECTIVO,MENUDEO,2400,0,2400,LAS CRUCES,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2400 | Fecha limite origen: 2026-07-18 | Dias restantes origen: 0 | Status origen: 1,,2026-07-18 16:38:00,,,,0,0,2400,[],,0
2627,branch:default,34,CREDITO,MENUDEO,7800,0,7800,SANTA BARBARA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-19 | Dias restantes origen: 30 | Status origen: 1,,2026-07-20 13:15:08,,,,0,7800,0,[],,0
2628,branch:default,34,CREDITO,MENUDEO,4900,0,4900,SANTA BARBARA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-19 | Dias restantes origen: 30 | Status origen: 1,,2026-07-20 13:16:22,,,,0,4900,0,[],,0
2629,branch:default,53,CREDITO,MENUDEO,860,0,860,HERRADURA 4 Y 5,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-19 | Dias restantes origen: 30 | Status origen: 1,,2026-07-20 13:19:40,,,,0,860,0,[],,0
2630,branch:default,5,EFECTIVO,MENUDEO,3550,0,3550,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3550 | Fecha limite origen: 2026-08-04 | Dias restantes origen: 15 | Status origen: 1,,2026-07-20 13:57:50,,,,0,0,3550,[],,0
2631,branch:default,5,EFECTIVO,MENUDEO,4500,0,4500,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4500 | Fecha limite origen: 2026-08-04 | Dias restantes origen: 15 | Status origen: 1,,2026-07-20 18:35:58,,,,0,0,4500,[],,0
2632,branch:default,29,EFECTIVO,MENUDEO,105,0,105,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 105 | Dias restantes origen: 0 | Status origen: 1,,2026-07-20 19:02:29,,,,0,0,105,[],,0
2633,branch:default,56,EFECTIVO,MENUDEO,2530,0,2530,ESCUELA DE LAS POMEZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2530 | Fecha limite origen: 2026-08-20 | Dias restantes origen: 30 | Status origen: 1,,2026-07-21 13:52:54,,,,0,0,2530,[],,0
2634,branch:default,56,EFECTIVO,MENUDEO,225,0,225,ESCUELA DE LAS POMEZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 225 | Fecha limite origen: 2026-08-20 | Dias restantes origen: 30 | Status origen: 1,,2026-07-21 13:57:06,,,,0,0,225,[],,0
2635,branch:default,91,EFECTIVO,MENUDEO,600,0,600,PLANTA DE LA LUZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 600 | Fecha limite origen: 2026-08-20 | Dias restantes origen: 30 | Status origen: 1,,2026-07-21 16:19:00,,,,0,0,600,[],,0
2636,branch:default,7,CREDITO,MENUDEO,4900,0,4900,LAS CANOAS,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-20 | Dias restantes origen: 30 | Status origen: 1,,2026-07-21 18:42:32,,,,0,4900,0,[],,0
2637,branch:default,5,EFECTIVO,MENUDEO,1960,0,1960,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1960 | Fecha limite origen: 2026-08-05 | Dias restantes origen: 15 | Status origen: 1,,2026-07-21 18:52:10,,,,0,0,1960,[],,0
2638,branch:default,71,EFECTIVO,MENUDEO,11100,0,11100,ROSALES,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 11100 | Dias restantes origen: 0 | Status origen: 1,,2026-07-21 20:13:51,,,,0,0,11100,[],,0
2639,branch:default,109,EFECTIVO,MENUDEO,6850,0,6850,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 6850 | Fecha limite origen: 2026-07-21 | Dias restantes origen: 0 | Status origen: 1,,2026-07-21 20:23:30,,,,0,0,6850,[],,0
2640,branch:default,93,EFECTIVO,MENUDEO,4230,0,4230,FRENTE BLOQUERA BARAJAS,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4230 | Fecha limite origen: 2026-08-20 | Dias restantes origen: 30 | Status origen: 1,,2026-07-21 21:34:38,,,,0,0,4230,[],,0
2641,branch:default,87,EFECTIVO,MENUDEO,4816,0,4816,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4816 | Fecha limite origen: 2026-08-21 | Dias restantes origen: 30 | Status origen: 1,,2026-07-22 15:41:12,,,,0,0,4816,[],,0
2642,branch:default,53,CREDITO,MENUDEO,8200,0,8200,AGAVINA C10 Y C26,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-21 | Dias restantes origen: 30 | Status origen: 1,,2026-07-22 15:49:11,,,,0,8200,0,[],,0
2643,branch:default,84,EFECTIVO,MENUDEO,4360,0,4360,LAS CRUCES,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4360 | Fecha limite origen: 2026-07-22 | Dias restantes origen: 0 | Status origen: 1,,2026-07-22 17:09:45,,,,0,0,4360,[],,0
2644,branch:default,5,EFECTIVO,MENUDEO,7600,0,7600,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 7600 | Fecha limite origen: 2026-08-06 | Dias restantes origen: 15 | Status origen: 1,,2026-07-22 18:21:42,,,,0,0,7600,[],,0
2645,branch:default,5,EFECTIVO,MENUDEO,1775,0,1775,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1775 | Fecha limite origen: 2026-08-06 | Dias restantes origen: 15 | Status origen: 1,,2026-07-22 18:46:07,,,,0,0,1775,[],,0
2646,branch:default,53,CREDITO,MENUDEO,33960,0,33960,AGAVINA C10 Y C26,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-21 | Dias restantes origen: 30 | Status origen: 1,,2026-07-22 19:41:58,,,,0,33960,0,[],,0
2647,branch:default,53,CREDITO,MENUDEO,7875,0,7875,AGAVINA C10,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-21 | Dias restantes origen: 30 | Status origen: 1,,2026-07-22 19:45:36,,,,0,7875,0,[],,0
